Country,Sex,Age_Group,Income,Happiness,Mental_Health,Enrollment,Unemployment,Decriminalization,Imprisonment days,Drug law offences,Number of sites with NSP,Total Direct Expenditure,Risk
Germany,1,3,54926,73,50,0,3,1.0,0,375379.0,349,343.2,0.0
Germany,1,3,34758,71,38,0,3,1.0,0,375379.0,349,343.2,7.982121938453211e-05
Hungary,1,3,10680,69,15,100,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,17763,69,18,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,24994,69,17,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,18414,69,16,100,6,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,14639,69,16,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,19866,69,14,100,5,0.0,730,7504.0,33,5.4,5.5538158567043816e-05
Hungary,1,3,23424,50,15,100,5,0.0,730,7504.0,33,5.4,0.0001107148177926
Hungary,1,3,9311,68,14,99,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,22423,49,13,99,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,24697,70,15,98,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,24680,48,14,97,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,23088,48,15,95,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,24923,48,12,94,10,0.0,730,7504.0,33,5.4,6.856197263713435e-05
Hungary,1,3,31469,47,14,93,11,0.0,730,7504.0,33,5.4,6.383777724671911e-05
Hungary,1,3,21676,49,14,91,11,0.0,730,7504.0,33,5.4,0.0001589331946009
Hungary,1,3,23141,52,12,92,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,30639,53,13,88,7,0.0,730,7504.0,33,5.4,9.108554258706236e-06
Hungary,1,3,38797,61,13,0,6,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,20636,58,13,0,5,0.0,730,7504.0,33,5.4,2.561539504627337e-05
Hungary,1,3,27929,59,13,0,4,0.0,730,7504.0,33,5.4,7.529353115735207e-05
Hungary,1,3,26536,60,13,0,3,0.0,730,7504.0,33,5.4,0.0
Hungary,1,3,42534,58,12,0,3,0.0,730,7504.0,33,5.4,5.621795891097328e-05
Italy,1,3,31693,68,46,76,8,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,39177,69,47,75,7,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,44301,65,45,75,7,1.0,0,61997.0,137,278.5,0.0001143671915274
Italy,1,3,33127,67,48,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,61796,63,46,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,49600,63,49,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,31298,60,49,76,7,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,13383,58,48,77,8,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,31252,60,50,77,8,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,52327,58,50,76,10,1.0,0,61997.0,137,278.5,6.134494531392252e-05
Italy,1,3,44980,58,50,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,20206,59,51,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,39759,61,50,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,20548,65,49,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,31018,63,48,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,3,32762,64,49,0,10,1.0,0,61997.0,137,278.5,0.0001929311072344
Italy,1,3,55926,63,52,0,9,1.0,0,61997.0,137,278.5,0.0
Lithuania,1,3,10754,69,37,100,13,0.5,0,3013.0,12,4.7,3.009194351427547e-05
Lithuania,1,3,14217,70,37,100,13,0.5,0,3013.0,12,4.7,8.683840319318874e-05
Lithuania,1,3,10427,71,37,100,15,0.5,0,3013.0,12,4.7,5.302908576263448e-05
Lithuania,1,3,11648,70,38,100,16,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,13514,69,38,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,11635,70,37,100,12,0.5,0,3013.0,12,4.7,0.0001349173495142
Lithuania,1,3,24276,59,36,100,10,0.5,0,3013.0,12,4.7,0.0001198013150333
Lithuania,1,3,22792,57,37,100,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,25656,54,35,100,5,0.5,0,3013.0,12,4.7,1.953196447480366e-05
Lithuania,1,3,20865,54,36,100,4,0.5,0,3013.0,12,4.7,0.0001240844132808
Lithuania,1,3,27376,51,34,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,21898,55,35,100,13,0.5,0,3013.0,12,4.7,0.0001396343307852
Lithuania,1,3,7300,57,34,100,17,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,17639,56,33,100,15,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,21180,61,33,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,29881,57,31,100,11,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,16652,59,32,99,10,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,30998,62,31,0,9,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,18687,63,31,0,7,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,3,15042,64,32,0,6,0.5,0,3013.0,12,4.7,0.0002173232916574
Lithuania,1,3,38117,62,31,0,6,0.5,0,3013.0,12,4.7,5.79598057234e-06
Lithuania,1,3,24873,66,38,0,7,0.5,0,3013.0,12,4.7,0.0
Netherlands,1,3,32230,70,65,84,6,1.0,0,18695.0,100,287.9,0.0002325336874074
Netherlands,1,3,39138,70,65,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,43453,70,66,80,4,1.0,0,18695.0,100,287.9,4.318729112227319e-05
Netherlands,1,3,33235,68,67,78,3,1.0,0,18695.0,100,287.9,2.9939677973585607e-05
Netherlands,1,3,35980,69,66,79,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,34577,69,63,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,30984,70,64,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,41412,73,64,81,3,1.0,0,18695.0,100,287.9,4.379672526492902e-05
Netherlands,1,3,38257,69,63,80,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,22860,74,60,80,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,39059,76,60,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,33305,69,62,82,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,29062,74,59,83,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,36857,76,60,83,4,1.0,0,18695.0,100,287.9,5.758726052791393e-06
Netherlands,1,3,51729,75,61,84,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,22259,74,63,88,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,54644,73,64,88,5,1.0,0,18695.0,100,287.9,0.0002054710346661
Netherlands,1,3,33678,73,66,90,7,1.0,0,18695.0,100,287.9,3.339550374843935e-05
Netherlands,1,3,55265,77,67,90,7,1.0,0,18695.0,100,287.9,8.470922465599097e-05
Netherlands,1,3,19840,73,66,0,6,1.0,0,18695.0,100,287.9,3.3537753891001886e-05
Netherlands,1,3,40836,75,65,0,6,1.0,0,18695.0,100,287.9,0.0001403069638834
Netherlands,1,3,89559,73,64,0,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,3,42058,75,64,0,3,1.0,0,18695.0,100,287.9,0.0001111892587414
Netherlands,1,3,62806,73,65,0,3,1.0,0,18695.0,100,287.9,8.432150564451632e-05
Netherlands,1,3,68582,73,41,0,3,1.0,0,18695.0,100,287.9,0.0
Norway,1,3,46766,71,60,67,5,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,49430,70,59,68,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,35385,70,57,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,43952,70,57,70,3,0.0,180,17518.0,1,224.9,2.25211582014037e-05
Norway,1,3,81226,69,56,69,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,63009,70,56,68,3,0.0,180,17518.0,1,224.9,6.533735202505345e-05
Norway,1,3,59007,69,58,69,4,0.0,180,17518.0,1,224.9,7.388075340740797e-06
Norway,1,3,59108,70,59,71,4,0.0,180,17518.0,1,224.9,2.434436657216393e-05
Norway,1,3,82758,74,59,74,4,0.0,180,17518.0,1,224.9,0.000118999005154
Norway,1,3,51967,71,61,74,4,0.0,180,17518.0,1,224.9,7.182002691015432e-05
Norway,1,3,47259,76,61,76,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,53426,69,60,78,2,0.0,180,17518.0,1,224.9,0.0001019749882806
Norway,1,3,39264,69,59,78,2,0.0,180,17518.0,1,224.9,6.423766812382328e-05
Norway,1,3,86541,70,59,79,3,0.0,180,17518.0,1,224.9,7.118215004005145e-05
Norway,1,3,59575,77,58,80,3,0.0,180,17518.0,1,224.9,0.0001154741141809
Norway,1,3,60584,69,60,81,3,0.0,180,17518.0,1,224.9,2.2739037455563045e-05
Norway,1,3,81721,72,60,80,3,0.0,180,17518.0,1,224.9,6.208108429453861e-05
Norway,1,3,51773,75,60,82,3,0.0,180,17518.0,1,224.9,5.454668842442925e-06
Norway,1,3,58283,74,59,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,70589,74,58,0,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,3,89639,74,58,0,4,0.0,180,17518.0,1,224.9,0.0001230928310423
Portugal,1,3,41095,69,90,77,4,0.8,0,8308.0,252,71.7,0.0001617688690095
Portugal,1,3,13626,71,88,74,6,0.8,0,8308.0,252,71.7,0.0002076649483457
Portugal,1,3,39768,69,87,65,7,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,31857,70,90,66,7,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,41589,50,88,67,7,0.8,0,8308.0,252,71.7,0.0001012041113048
Portugal,1,3,40114,52,87,68,9,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,17796,47,89,69,10,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,38232,50,90,70,12,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,10074,52,86,71,15,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,27525,49,83,77,16,0.8,0,8308.0,252,71.7,0.0002042147616106
Portugal,1,3,32182,53,82,74,13,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,23900,56,81,0,12,0.8,0,8308.0,252,71.7,2.139661336709795e-05
Portugal,1,3,47274,59,82,0,11,0.8,0,8308.0,252,71.7,6.650794053241054e-05
Portugal,1,3,26112,60,86,0,8,0.8,0,8308.0,252,71.7,0.0
Portugal,1,3,40312,54,84,0,6,0.8,0,8308.0,252,71.7,0.0001274994230927
Portugal,1,3,9456,59,83,0,6,0.8,0,8308.0,252,71.7,2.799530339005984e-05
Sweden,1,3,32598,70,53,80,10,0.0,1095,118105.0,27,62.5,4.902234957380279e-05
Sweden,1,3,29780,70,53,89,8,0.0,1095,118105.0,27,62.5,6.740616136668855e-05
Sweden,1,3,26587,70,53,91,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,39669,70,54,90,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,24273,69,53,89,4,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,37941,70,53,90,4,0.0,1095,118105.0,27,62.5,3.948157464717965e-05
Sweden,1,3,35264,73,53,88,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,29533,69,55,68,6,0.0,1095,118105.0,27,62.5,3.351280009690771e-05
Sweden,1,3,67404,73,54,71,7,0.0,1095,118105.0,27,62.5,8.31530037511965e-05
Sweden,1,3,25345,74,53,72,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,56227,73,54,73,6,0.0,1095,118105.0,27,62.5,0.0001641860568235
Sweden,1,3,17712,75,55,73,6,0.0,1095,118105.0,27,62.5,4.606317087795223e-05
Sweden,1,3,53970,72,53,72,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,48259,75,54,70,8,0.0,1095,118105.0,27,62.5,7.153556377009891e-05
Sweden,1,3,39261,74,53,67,7,0.0,1095,118105.0,27,62.5,9.981157534556824e-05
Sweden,1,3,37880,73,53,65,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,41980,74,53,81,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,35610,74,53,79,7,0.0,1095,118105.0,27,62.5,1.7441443642279418e-06
Sweden,1,3,39317,72,55,0,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,42740,72,53,0,6,0.0,1095,118105.0,27,62.5,7.968947937627483e-06
Sweden,1,3,48944,73,53,0,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,3,58700,73,51,0,6,0.0,1095,118105.0,27,62.5,0.0
Belgium,1,4,26290,68,46,80,9,1.0,0,52262.0,70,139.0,7.923307416165847e-05
Belgium,1,4,17776,66,46,89,8,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,40893,72,46,91,6,1.0,0,52262.0,70,139.0,0.0001274570090635
Belgium,1,4,35821,69,46,97,6,1.0,0,52262.0,70,139.0,9.4015367352664e-05
Belgium,1,4,56663,67,47,99,6,1.0,0,52262.0,70,139.0,0.0001924646435023
Belgium,1,4,42700,71,48,100,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,46306,69,45,69,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,33400,72,47,70,8,1.0,0,52262.0,70,139.0,8.77721468797607e-05
Belgium,1,4,32768,71,47,71,8,1.0,0,52262.0,70,139.0,0.0001787637403391
Belgium,1,4,21066,68,49,71,7,1.0,0,52262.0,70,139.0,0.0001043906870246
Belgium,1,4,31371,68,50,70,6,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,41169,71,49,70,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,45308,70,51,69,8,1.0,0,52262.0,70,139.0,4.341538498742796e-05
Belgium,1,4,39335,71,48,69,7,1.0,0,52262.0,70,139.0,9.018549447021964e-05
Belgium,1,4,48534,69,50,68,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,33107,70,49,100,8,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,41830,69,50,100,8,1.0,0,52262.0,70,139.0,5.601626306140978e-05
Belgium,1,4,43653,67,49,0,8,1.0,0,52262.0,70,139.0,0.0002336950740169
Belgium,1,4,52219,69,49,0,7,1.0,0,52262.0,70,139.0,6.74122947703994e-05
Belgium,1,4,56963,66,50,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,4,52830,68,49,0,5,1.0,0,52262.0,70,139.0,2.490495064361083e-05
Finland,1,4,24510,69,52,83,15,0.0,180,27990.0,71,76.2,7.755262509408032e-05
Finland,1,4,41926,71,53,84,14,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,22027,69,54,84,13,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,25235,71,53,86,11,0.0,180,27990.0,71,76.2,1.1412649944317236e-05
Finland,1,4,28464,67,52,89,11,0.0,180,27990.0,71,76.2,0.000116068727603
Finland,1,4,41710,70,51,90,10,0.0,180,27990.0,71,76.2,4.837540419862201e-05
Finland,1,4,35252,70,50,90,10,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,41901,68,50,91,10,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,18253,78,49,77,10,0.0,180,27990.0,71,76.2,0.0001060501347418
Finland,1,4,46549,71,47,77,8,0.0,180,27990.0,71,76.2,7.263104864440167e-05
Finland,1,4,56487,78,50,78,7,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,42207,71,50,78,6,0.0,180,27990.0,71,76.2,7.849167046181179e-05
Finland,1,4,36915,75,52,77,6,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,29663,74,52,77,8,0.0,180,27990.0,71,76.2,4.543826317375563e-05
Finland,1,4,66659,72,53,77,8,0.0,180,27990.0,71,76.2,0.0002302760907196
Finland,1,4,53601,74,52,76,7,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,29939,73,50,75,7,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,54132,74,50,97,8,0.0,180,27990.0,71,76.2,1.257837159626204e-05
Finland,1,4,45639,75,49,97,8,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,55321,77,50,0,9,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,36479,79,50,0,8,0.0,180,27990.0,71,76.2,0.0001683728752136
Finland,1,4,45442,79,47,0,8,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,22496,81,51,0,7,0.0,180,27990.0,71,76.2,0.0
Finland,1,4,39911,80,48,0,6,0.0,180,27990.0,71,76.2,3.471670337803295e-05
Finland,1,4,47156,79,39,0,7,0.0,180,27990.0,71,76.2,0.0001358242259237
France,1,4,33605,71,72,87,10,0.0,365,352473.0,500,205.8,5.001028230333829e-06
France,1,4,22483,71,74,87,8,0.0,365,352473.0,500,205.8,0.0
France,1,4,31257,71,71,86,8,0.0,365,352473.0,500,205.8,0.0
France,1,4,44691,72,72,86,8,0.0,365,352473.0,500,205.8,0.0
France,1,4,27995,64,69,86,8,0.0,365,352473.0,500,205.8,6.457139462830406e-05
France,1,4,40204,69,72,89,8,0.0,365,352473.0,500,205.8,5.6734183080228857e-05
France,1,4,20549,69,71,88,8,0.0,365,352473.0,500,205.8,0.0001919153359016
France,1,4,38381,62,69,88,7,0.0,365,352473.0,500,205.8,1.9008121592670308e-05
France,1,4,40975,68,70,87,7,0.0,365,352473.0,500,205.8,0.0
France,1,4,18078,69,70,86,8,0.0,365,352473.0,500,205.8,0.0
France,1,4,23207,66,66,87,8,0.0,365,352473.0,500,205.8,6.616728401007887e-05
France,1,4,24155,67,66,87,8,0.0,365,352473.0,500,205.8,8.179254103788536e-05
France,1,4,35218,66,66,87,9,0.0,365,352473.0,500,205.8,0.0001122502018541
France,1,4,30489,62,66,87,9,0.0,365,352473.0,500,205.8,9.252830068940649e-05
France,1,4,19808,64,66,88,10,0.0,365,352473.0,500,205.8,0.0
France,1,4,25058,67,65,0,10,0.0,365,352473.0,500,205.8,0.0
France,1,4,24217,66,65,0,10,0.0,365,352473.0,500,205.8,7.961728081684899e-05
France,1,4,31360,67,66,0,9,0.0,365,352473.0,500,205.8,8.91004746121924e-05
Germany,1,4,20699,70,46,97,9,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,21027,68,46,98,8,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,31114,71,45,99,7,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,14781,70,46,100,7,1.0,0,375379.0,349,343.2,5.990775426695218e-06
Germany,1,4,47279,69,46,100,8,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,33455,66,47,100,9,1.0,0,375379.0,349,343.2,1.5214885184073796e-05
Germany,1,4,54073,70,48,100,10,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,14162,62,46,99,11,1.0,0,375379.0,349,343.2,8.40252265314875e-05
Germany,1,4,43865,64,48,98,10,1.0,0,375379.0,349,343.2,0.000144692605304
Germany,1,4,45131,64,48,95,8,1.0,0,375379.0,349,343.2,4.458500869861957e-05
Germany,1,4,42969,66,49,94,7,1.0,0,375379.0,349,343.2,4.899606619402076e-05
Germany,1,4,33725,67,51,92,7,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,51042,69,51,92,6,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,37935,70,52,90,5,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,41696,68,50,88,5,1.0,0,375379.0,349,343.2,4.7128214846624046e-05
Germany,1,4,47704,72,51,87,5,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,50838,68,52,86,4,1.0,0,375379.0,349,343.2,8.049061880767735e-05
Germany,1,4,51895,70,53,0,4,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,59604,71,51,0,4,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,9968,71,50,0,3,1.0,0,375379.0,349,343.2,0.0
Germany,1,4,46109,73,50,0,3,1.0,0,375379.0,349,343.2,0.0001176288348237
Germany,1,4,35786,72,48,0,3,1.0,0,375379.0,349,343.2,6.569729842099368e-05
Germany,1,4,37441,70,41,0,3,1.0,0,375379.0,349,343.2,0.0001098623662407
Hungary,1,4,18211,70,19,100,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,12116,69,16,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,16347,68,15,100,8,0.0,730,7504.0,33,5.4,9.20963232417604e-05
Hungary,1,4,16876,70,15,100,6,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,21726,70,15,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,19949,70,16,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,12932,50,14,100,5,0.0,730,7504.0,33,5.4,7.992588583769647e-05
Hungary,1,4,19085,69,14,99,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,21446,49,14,99,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,20799,68,14,98,7,0.0,730,7504.0,33,5.4,3.879672396948025e-06
Hungary,1,4,24776,48,14,97,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,11087,47,13,95,7,0.0,730,7504.0,33,5.4,8.82876973295539e-05
Hungary,1,4,21809,48,14,94,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,21992,46,13,93,11,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,31374,51,12,91,11,0.0,730,7504.0,33,5.4,1.892054847223713e-05
Hungary,1,4,12732,52,13,92,10,0.0,730,7504.0,33,5.4,7.567586269682649e-05
Hungary,1,4,33775,53,14,88,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,31115,60,12,0,6,0.0,730,7504.0,33,5.4,2.9130464835804296e-05
Hungary,1,4,31292,60,12,0,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,40806,57,14,0,4,0.0,730,7504.0,33,5.4,0.0001236345001384
Hungary,1,4,26766,61,12,0,3,0.0,730,7504.0,33,5.4,0.0
Hungary,1,4,29164,59,12,0,3,0.0,730,7504.0,33,5.4,0.0
Italy,1,4,43634,67,48,76,8,1.0,0,61997.0,137,278.5,1.2244403235589518e-05
Italy,1,4,30769,70,47,75,7,1.0,0,61997.0,137,278.5,4.160340544612114e-05
Italy,1,4,32068,65,47,75,7,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,35851,66,46,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,31932,63,47,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,39326,63,48,76,6,1.0,0,61997.0,137,278.5,4.887755375523245e-05
Italy,1,4,39111,59,47,76,7,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,4229,57,50,77,8,1.0,0,61997.0,137,278.5,3.3374382240268906e-05
Italy,1,4,30667,59,48,77,8,1.0,0,61997.0,137,278.5,6.50249217113241e-05
Italy,1,4,15210,58,50,76,10,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,49069,58,48,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,31896,56,51,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,24555,62,51,0,11,1.0,0,61997.0,137,278.5,5.38924012859529e-05
Italy,1,4,26776,66,50,0,11,1.0,0,61997.0,137,278.5,0.0001845626797556
Italy,1,4,48075,64,47,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,4,24743,64,50,0,10,1.0,0,61997.0,137,278.5,0.0001515023103905
Italy,1,4,41246,63,50,0,9,1.0,0,61997.0,137,278.5,4.8633893539680194e-05
Lithuania,1,4,10556,70,37,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,6826,71,36,100,13,0.5,0,3013.0,12,4.7,7.242158863392379e-05
Lithuania,1,4,14132,70,38,100,15,0.5,0,3013.0,12,4.7,7.973269238287459e-05
Lithuania,1,4,15793,69,38,100,16,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,14315,70,37,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,15818,69,36,100,12,0.5,0,3013.0,12,4.7,2.2521763967639757e-05
Lithuania,1,4,24769,59,36,100,10,0.5,0,3013.0,12,4.7,3.1410485395319905e-05
Lithuania,1,4,20062,58,36,100,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,23548,56,34,100,5,0.5,0,3013.0,12,4.7,3.958416052652902e-05
Lithuania,1,4,14590,55,34,100,4,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,32311,49,34,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,25897,54,33,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,14188,56,35,100,17,0.5,0,3013.0,12,4.7,3.239089617585676e-05
Lithuania,1,4,20261,57,33,100,15,0.5,0,3013.0,12,4.7,5.704708201843468e-07
Lithuania,1,4,23213,60,34,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,15275,57,32,100,11,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,12085,57,32,99,10,0.5,0,3013.0,12,4.7,5.98538135176334e-05
Lithuania,1,4,27764,63,32,0,9,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,9341,61,32,0,7,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,24988,66,30,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,31928,61,31,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,4,39492,69,40,0,7,0.5,0,3013.0,12,4.7,0.0002228661708872
Netherlands,1,4,24298,70,67,84,6,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,33056,69,64,81,5,1.0,0,18695.0,100,287.9,0.0001526204628327
Netherlands,1,4,43373,69,66,80,4,1.0,0,18695.0,100,287.9,7.740386135806535e-05
Netherlands,1,4,56093,69,65,78,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,83443,70,66,79,2,1.0,0,18695.0,100,287.9,7.285769107535453e-05
Netherlands,1,4,65953,69,64,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,57465,70,65,80,2,1.0,0,18695.0,100,287.9,5.094553866268829e-05
Netherlands,1,4,41757,75,61,81,3,1.0,0,18695.0,100,287.9,0.0001224206310893
Netherlands,1,4,35614,70,63,80,4,1.0,0,18695.0,100,287.9,1.3422297925735302e-05
Netherlands,1,4,58734,75,61,80,5,1.0,0,18695.0,100,287.9,1.7442865228570495e-06
Netherlands,1,4,23114,76,63,81,5,1.0,0,18695.0,100,287.9,5.1516805733011696e-05
Netherlands,1,4,37260,70,59,82,4,1.0,0,18695.0,100,287.9,0.0001269862354752
Netherlands,1,4,52775,75,61,83,3,1.0,0,18695.0,100,287.9,0.0001048997101628
Netherlands,1,4,32490,76,60,83,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,52651,76,62,84,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,34929,73,62,88,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,4,33948,75,64,88,5,1.0,0,18695.0,100,287.9,0.000254628750886
Netherlands,1,4,48495,72,66,90,7,1.0,0,18695.0,100,287.9,0.0001205878887327
Netherlands,1,4,46457,75,65,90,7,1.0,0,18695.0,100,287.9,8.645922137096035e-05
Netherlands,1,4,44453,75,66,0,6,1.0,0,18695.0,100,287.9,0.000120412333609
